Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
2,FivePoints,San Joaquin Valley,9/26/2018,1100,269,0.58, ,0.00, ,801, ,1.2, ,29.2, ,29, ,9.4, ,1.4, ,316, ,22.0, 
2,FivePoints,San Joaquin Valley,9/26/2018,1200,269,0.65, ,0.00, ,861, ,1.1, ,30.7, ,26, ,8.8, ,1.5, ,325, ,22.2, 
2,FivePoints,San Joaquin Valley,9/26/2018,1300,269,0.69, ,0.00, ,862, ,1.1, ,32.2, ,24, ,8.8, ,2.2, ,337, ,22.5, 
2,FivePoints,San Joaquin Valley,9/26/2018,1400,269,0.64, ,0.00, ,773, ,1.2, ,33.3, ,23, ,9.2, ,2.5, ,335, ,22.8, 
2,FivePoints,San Joaquin Valley,9/26/2018,1500,269,0.56, ,0.00, ,650, ,1.2, ,34.6, ,21, ,9.3, ,3.2, ,340, ,23.0, 
2,FivePoints,San Joaquin Valley,9/26/2018,1600,269,0.41, ,0.00, ,408, ,1.2, ,34.3, ,22, ,9.3, ,3.1, ,337, ,23.1, 
2,FivePoints,San Joaquin Valley,9/26/2018,1700,269,0.26, ,0.00, ,211, ,1.2, ,33.0, ,23, ,9.1, ,3.0, ,339, ,23.1, 
2,FivePoints,San Joaquin Valley,9/26/2018,1800,269,0.15, ,0.00, ,70, ,1.2, ,30.5, ,27, ,9.5, ,2.3, ,338, ,23.2, 
2,FivePoints,San Joaquin Valley,9/26/2018,1900,269,0.05, ,0.00, ,0, ,1.2, ,26.2, ,36, ,9.8, ,1.2, ,291, ,23.3, 
2,FivePoints,San Joaquin Valley,9/26/2018,2000,269,0.06, ,0.00, ,0, ,1.1, ,24.0, ,37, ,8.4, ,1.7, ,276, ,23.3, 
2,FivePoints,San Joaquin Valley,9/26/2018,2100,269,0.05, ,0.00, ,0, ,1.1, ,22.1, ,42, ,8.5, ,1.7, ,285, ,23.3, 
2,FivePoints,San Joaquin Valley,9/26/2018,2200,269,0.04, ,0.00, ,0, ,1.0, ,20.5, ,42, ,7.1, ,1.7, ,282, ,23.3, 
2,FivePoints,San Joaquin Valley,9/26/2018,2300,269,0.03, ,0.00, ,0, ,1.0, ,18.6, ,47, ,7.1, ,1.3, ,209, ,23.3, 
2,FivePoints,San Joaquin Valley,9/26/2018,2400,269,0.03, ,0.00, ,0, ,1.0, ,17.9, ,49, ,7.1, ,2.0, ,182, ,23.2, 
2,FivePoints,San Joaquin Valley,9/27/2018,0100,270,0.01, ,0.00, ,0, ,1.0, ,17.4, ,51, ,7.1, ,2.0, ,177, ,23.1, 
2,FivePoints,San Joaquin Valley,9/27/2018,0200,270,0.01, ,0.00, ,0, ,1.0, ,16.7, ,51, ,6.3, ,1.7, ,180, ,23.0, 
2,FivePoints,San Joaquin Valley,9/27/2018,0300,270,0.00, ,0.00, ,0, ,0.9, ,15.1, ,55, ,6.1, ,1.0, ,209, ,23.0, 
2,FivePoints,San Joaquin Valley,9/27/2018,0400,270,0.00, ,0.00, ,0, ,0.9, ,14.4, ,57, ,6.0, ,1.1, ,197, ,22.9, 
2,FivePoints,San Joaquin Valley,9/27/2018,0500,270,0.00, ,0.00, ,0, ,0.9, ,13.9, ,58, ,5.7, ,1.1, ,210, ,22.8, 
2,FivePoints,San Joaquin Valley,9/27/2018,0600,270,0.00, ,0.00, ,2, ,0.9, ,13.2, ,59, ,5.4, ,1.2, ,203, ,22.7, 
2,FivePoints,San Joaquin Valley,9/27/2018,0700,270,0.03, ,0.00, ,108, ,0.9, ,14.9, ,55, ,5.9, ,1.0, ,241, ,22.6, 
2,FivePoints,San Joaquin Valley,9/27/2018,0800,270,0.17, ,0.00, ,314, ,1.1, ,20.8, ,45, ,8.3, ,0.6, ,295, ,22.5, 
2,FivePoints,San Joaquin Valley,9/27/2018,0900,270,0.33, ,0.00, ,520, ,1.1, ,25.2, ,35, ,8.6, ,1.7, ,1, ,22.5, 
2,FivePoints,San Joaquin Valley,9/27/2018,1000,270,0.48, ,0.00, ,684, ,1.2, ,28.7, ,30, ,9.5, ,1.3, ,12, ,22.4, 
2,FivePoints,San Joaquin Valley,9/27/2018,1100,270,0.50, ,0.00, ,649, ,1.2, ,30.0, ,28, ,9.6, ,1.2, ,333, ,22.4, 
2,FivePoints,San Joaquin Valley,9/27/2018,1200,270,0.63, ,0.00, ,788, ,1.2, ,31.4, ,25, ,9.2, ,1.5, ,169, ,22.5, 
2,FivePoints,San Joaquin Valley,9/27/2018,1300,270,0.68, ,0.00, ,859, ,1.2, ,33.2, ,23, ,9.4, ,1.7, ,156, ,22.6, 
2,FivePoints,San Joaquin Valley,9/27/2018,1400,270,0.61, ,0.00, ,777, ,1.2, ,34.3, ,22, ,9.3, ,1.6, ,157, ,22.7, 
2,FivePoints,San Joaquin Valley,9/27/2018,1500,270,0.52, ,0.00, ,608, ,1.2, ,34.8, ,21, ,9.2, ,2.1, ,355, ,22.8, 
2,FivePoints,San Joaquin Valley,9/27/2018,1600,270,0.40, ,0.00, ,440, ,1.1, ,34.8, ,21, ,8.9, ,2.4, ,7, ,22.9, 
2,FivePoints,San Joaquin Valley,9/27/2018,1700,270,0.26, ,0.00, ,203, ,1.1, ,33.8, ,22, ,8.8, ,3.1, ,16, ,23.1, 
2,FivePoints,San Joaquin Valley,9/27/2018,1800,270,0.12, ,0.00, ,38, ,1.2, ,31.5, ,25, ,9.1, ,1.8, ,19, ,23.2, 
2,FivePoints,San Joaquin Valley,9/27/2018,1900,270,0.03, ,0.00, ,0, ,1.5, ,25.7, ,45, ,12.9, ,0.5, ,220, ,23.3, 
2,FivePoints,San Joaquin Valley,9/27/2018,2000,270,0.04, ,0.00, ,0, ,1.3, ,23.0, ,45, ,10.5, ,1.4, ,214, ,23.3, 
2,FivePoints,San Joaquin Valley,9/27/2018,2100,270,0.03, ,0.00, ,0, ,1.2, ,22.1, ,43, ,9.1, ,1.2, ,235, ,23.3, 
2,FivePoints,San Joaquin Valley,9/27/2018,2200,270,0.04, ,0.00, ,0, ,1.0, ,21.9, ,39, ,7.5, ,1.3, ,293, ,23.3, 
2,FivePoints,San Joaquin Valley,9/27/2018,2300,270,0.04, ,0.00, ,0, ,1.1, ,20.6, ,45, ,8.2, ,1.5, ,210, ,23.3, 
2,FivePoints,San Joaquin Valley,9/27/2018,2400,270,0.03, ,0.00, ,0, ,1.1, ,18.7, ,53, ,8.9, ,1.7, ,176, ,23.2, 
2,FivePoints,San Joaquin Valley,9/28/2018,0100,271,0.01, ,0.00, ,0, ,1.2, ,17.4, ,58, ,9.0, ,0.7, ,195, ,23.2, 
2,FivePoints,San Joaquin Valley,9/28/2018,0200,271,0.01, ,0.00, ,0, ,1.0, ,16.7, ,53, ,7.1, ,0.8, ,270, ,23.1, 
2,FivePoints,San Joaquin Valley,9/28/2018,0300,271,0.02, ,0.00, ,0, ,0.9, ,16.0, ,52, ,6.2, ,1.4, ,245, ,23.0, 
2,FivePoints,San Joaquin Valley,9/28/2018,0400,271,0.01, ,0.00, ,0, ,1.0, ,15.0, ,58, ,6.8, ,1.2, ,217, ,22.9, 
2,FivePoints,San Joaquin Valley,9/28/2018,0500,271,0.01, ,0.00, ,0, ,1.0, ,14.9, ,57, ,6.4, ,1.3, ,224, ,22.9, 
2,FivePoints,San Joaquin Valley,9/28/2018,0600,271,0.01, ,0.00, ,2, ,1.0, ,14.9, ,58, ,6.7, ,1.2, ,227, ,22.8, 
2,FivePoints,San Joaquin Valley,9/28/2018,0700,271,0.04, ,0.00, ,84, ,1.0, ,15.8, ,55, ,6.9, ,1.0, ,260, ,22.7, 
2,FivePoints,San Joaquin Valley,9/28/2018,0800,271,0.18, ,0.00, ,258, ,1.2, ,19.9, ,52, ,9.6, ,2.4, ,308, ,22.6, 
2,FivePoints,San Joaquin Valley,9/28/2018,0900,271,0.35, ,0.00, ,477, ,1.3, ,22.5, ,47, ,10.7, ,3.1, ,330, ,22.6, 
2,FivePoints,San Joaquin Valley,9/28/2018,1000,271,0.47, ,0.10,R,672, ,1.4, ,24.7, ,44, ,11.5, ,2.8, ,345, ,22.5, 
2,FivePoints,San Joaquin Valley,9/28/2018,1100,271,0.53, ,0.00, ,701, ,1.4, ,27.2, ,39, ,11.9, ,1.8, ,342, ,22.5, 
2,FivePoints,San Joaquin Valley,9/28/2018,1200,271,0.59, ,0.20,Y,780, ,1.5, ,28.8, ,37, ,12.8, ,1.3, ,159, ,22.5, 
2,FivePoints,San Joaquin Valley,9/28/2018,1300,271,0.62, ,0.20,R,830, ,1.5, ,30.6, ,33, ,12.6, ,1.5, ,145, ,22.6, 
2,FivePoints,San Joaquin Valley,9/28/2018,1400,271,0.58, ,0.60,R,777, ,1.4, ,32.5, ,29, ,12.4, ,1.2, ,116, ,22.7, 
2,FivePoints,San Joaquin Valley,9/28/2018,1500,271,0.48, ,0.00, ,634, ,1.3, ,34.3, ,25, ,11.3, ,1.7, ,120, ,22.9, 
2,FivePoints,San Joaquin Valley,9/28/2018,1600,271,0.39, ,0.00, ,446, ,1.2, ,34.9, ,22, ,10.1, ,2.3, ,219, ,23.1, 
2,FivePoints,San Joaquin Valley,9/28/2018,1700,271,0.29, ,0.00, ,233, ,1.1, ,33.3, ,22, ,8.8, ,3.7, ,209, ,23.3, 
2,FivePoints,San Joaquin Valley,9/28/2018,1800,271,0.13, ,0.00, ,43, ,1.3, ,30.8, ,29, ,10.7, ,2.9, ,282, ,23.4, 
2,FivePoints,San Joaquin Valley,9/28/2018,1900,271,0.07, ,0.00, ,0, ,1.3, ,27.0, ,37, ,11.0, ,2.4, ,297, ,23.5, 
2,FivePoints,San Joaquin Valley,9/28/2018,2000,271,0.06, ,0.00, ,0, ,1.3, ,24.4, ,42, ,10.7, ,2.8, ,295, ,23.6, 
2,FivePoints,San Joaquin Valley,9/28/2018,2100,271,0.06, ,0.00, ,0, ,1.2, ,23.1, ,44, ,10.2, ,3.1, ,302, ,23.6, 
2,FivePoints,San Joaquin Valley,9/28/2018,2200,271,0.05, ,0.00, ,0, ,1.2, ,21.3, ,49, ,10.1, ,2.8, ,298, ,23.5, 
2,FivePoints,San Joaquin Valley,9/28/2018,2300,271,0.03, ,0.00, ,0, ,1.2, ,19.7, ,53, ,10.0, ,2.2, ,295, ,23.5, 
2,FivePoints,San Joaquin Valley,9/28/2018,2400,271,0.03, ,0.00, ,0, ,1.2, ,18.7, ,56, ,9.8, ,2.6, ,301, ,23.5, 
2,FivePoints,San Joaquin Valley,9/29/2018,0100,272,0.04, ,0.00, ,0, ,1.2, ,18.0, ,59, ,9.8, ,4.4, ,313, ,23.4, 
2,FivePoints,San Joaquin Valley,9/29/2018,0200,272,0.02, ,0.00, ,0, ,1.2, ,16.5, ,65, ,9.9, ,4.0, ,313, ,23.3, 
2,FivePoints,San Joaquin Valley,9/29/2018,0300,272,0.01, ,0.00, ,0, ,1.2, ,15.2, ,72, ,10.1, ,3.7, ,308, ,23.2, 
2,FivePoints,San Joaquin Valley,9/29/2018,0400,272,0.00, ,0.00, ,0, ,1.2, ,14.4, ,75, ,10.0, ,4.0, ,311, ,23.2, 
2,FivePoints,San Joaquin Valley,9/29/2018,0500,272,0.00, ,0.00, ,0, ,1.2, ,13.8, ,78, ,10.0, ,3.8, ,308, ,23.1, 
2,FivePoints,San Joaquin Valley,9/29/2018,0600,272,0.00, ,0.00, ,1, ,1.2, ,12.7, ,81, ,9.5, ,2.3, ,304, ,23.0, 
2,FivePoints,San Joaquin Valley,9/29/2018,0700,272,0.02, ,0.00, ,79, ,1.2, ,12.5, ,82, ,9.4, ,2.2, ,294, ,22.9, 
2,FivePoints,San Joaquin Valley,9/29/2018,0800,272,0.16, ,0.00, ,290, ,1.3, ,15.1, ,75, ,10.6, ,3.4, ,310, ,22.8, 
2,FivePoints,San Joaquin Valley,9/29/2018,0900,272,0.29, ,0.00, ,516, ,1.3, ,17.2, ,66, ,10.9, ,3.3, ,333, ,22.7, 
2,FivePoints,San Joaquin Valley,9/29/2018,1000,272,0.41, ,0.00, ,683, ,1.3, ,18.7, ,59, ,10.5, ,2.7, ,315, ,22.7, 
2,FivePoints,San Joaquin Valley,9/29/2018,1100,272,0.52, ,0.00, ,811, ,1.3, ,20.7, ,52, ,10.6, ,1.9, ,242, ,22.6, 
2,FivePoints,San Joaquin Valley,9/29/2018,1200,272,0.56, ,0.00, ,853, ,1.2, ,22.1, ,47, ,10.2, ,1.3, ,74, ,22.6, 
2,FivePoints,San Joaquin Valley,9/29/2018,1300,272,0.56, ,0.00, ,837, ,1.3, ,23.6, ,43, ,10.4, ,1.6, ,285, ,22.7, 
2,FivePoints,San Joaquin Valley,9/29/2018,1400,272,0.52, ,0.00, ,760, ,1.2, ,24.9, ,38, ,9.6, ,1.6, ,40, ,22.8, 
2,FivePoints,San Joaquin Valley,9/29/2018,1500,272,0.42, ,0.00, ,626, ,1.2, ,26.0, ,35, ,9.4, ,1.6, ,198, ,22.9, 
2,FivePoints,San Joaquin Valley,9/29/2018,1600,272,0.32, ,0.00, ,438, ,1.1, ,26.6, ,33, ,9.0, ,1.8, ,265, ,23.0, 
2,FivePoints,San Joaquin Valley,9/29/2018,1700,272,0.18, ,0.00, ,216, ,1.1, ,26.3, ,33, ,8.7, ,2.0, ,302, ,23.1, 
2,FivePoints,San Joaquin Valley,9/29/2018,1800,272,0.09, ,0.00, ,37, ,1.2, ,23.5, ,41, ,9.3, ,2.7, ,345, ,23.2, 
2,FivePoints,San Joaquin Valley,9/29/2018,1900,272,0.04, ,0.00, ,0, ,1.1, ,21.2, ,45, ,8.7, ,2.2, ,1, ,23.2, 
2,FivePoints,San Joaquin Valley,9/29/2018,2000,272,0.03, ,0.00, ,0, ,1.1, ,19.6, ,47, ,8.2, ,1.7, ,349, ,23.2, 
2,FivePoints,San Joaquin Valley,9/29/2018,2100,272,0.03, ,0.00, ,0, ,1.1, ,17.9, ,51, ,7.7, ,2.4, ,295, ,23.2, 
2,FivePoints,San Joaquin Valley,9/29/2018,2200,272,0.02, ,0.00, ,0, ,1.1, ,16.7, ,57, ,8.0, ,2.1, ,297, ,23.2, 
2,FivePoints,San Joaquin Valley,9/29/2018,2300,272,0.02, ,0.00, ,0, ,1.1, ,16.7, ,58, ,8.4, ,2.1, ,318, ,23.1, 
2,FivePoints,San Joaquin Valley,9/29/2018,2400,272,0.02, ,0.00, ,0, ,1.1, ,16.2, ,60, ,8.4, ,2.4, ,315, ,23.0, 
2,FivePoints,San Joaquin Valley,9/30/2018,0100,273,0.03, ,0.00, ,0, ,1.2, ,16.0, ,64, ,9.2, ,2.7, ,306, ,22.9, 
2,FivePoints,San Joaquin Valley,9/30/2018,0200,273,0.04, ,0.00, ,0, ,1.3, ,16.2, ,68, ,10.4, ,3.6, ,319, ,22.9, 
2,FivePoints,San Joaquin Valley,9/30/2018,0300,273,0.03, ,0.00, ,0, ,1.3, ,15.9, ,74, ,11.2, ,4.2, ,319, ,22.8, 
2,FivePoints,San Joaquin Valley,9/30/2018,0400,273,0.02, ,0.00, ,0, ,1.3, ,15.1, ,78, ,11.2, ,3.6, ,311, ,22.7, 
2,FivePoints,San Joaquin Valley,9/30/2018,0500,273,0.01, ,0.00, ,0, ,1.3, ,14.8, ,80, ,11.3, ,3.2, ,313, ,22.6, 
2,FivePoints,San Joaquin Valley,9/30/2018,0600,273,0.01, ,0.00, ,1, ,1.3, ,14.7, ,80, ,11.2, ,2.6, ,309, ,22.5, 
2,FivePoints,San Joaquin Valley,9/30/2018,0700,273,0.04, ,0.00, ,58, ,1.4, ,15.3, ,78, ,11.6, ,2.8, ,310, ,22.5, 
2,FivePoints,San Joaquin Valley,9/30/2018,0800,273,0.10, ,0.00, ,157, ,1.4, ,16.6, ,76, ,12.5, ,3.6, ,317, ,22.4, 
2,FivePoints,San Joaquin Valley,9/30/2018,0900,273,0.22, ,0.00, ,339, ,1.5, ,18.2, ,72, ,13.0, ,3.8, ,324, ,22.3, 
2,FivePoints,San Joaquin Valley,9/30/2018,1000,273,0.40, ,0.00, ,604, ,1.5, ,19.9, ,64, ,12.9, ,3.5, ,318, ,22.3, 
2,FivePoints,San Joaquin Valley,9/30/2018,1100,273,0.53, ,0.00, ,803, ,1.5, ,21.6, ,59, ,13.3, ,2.8, ,318, ,22.3, 
2,FivePoints,San Joaquin Valley,9/30/2018,1200,273,0.58, ,0.00, ,838, ,1.5, ,23.2, ,52, ,13.0, ,2.4, ,317, ,22.3, 
2,FivePoints,San Joaquin Valley,9/30/2018,1300,273,0.61, ,0.00, ,873, ,1.5, ,24.7, ,47, ,12.7, ,2.0, ,351, ,22.4, 
2,FivePoints,San Joaquin Valley,9/30/2018,1400,273,0.60, ,0.00, ,842,Y,1.4, ,25.8, ,43, ,12.4, ,2.1, ,320, ,22.5, 
2,FivePoints,San Joaquin Valley,9/30/2018,1500,273,0.37, ,0.00, ,494, ,1.4, ,26.2, ,42, ,12.3, ,2.0, ,334, ,22.6, 
2,FivePoints,San Joaquin Valley,9/30/2018,1600,273,0.20, ,0.00, ,259, ,1.4, ,25.9, ,41, ,11.6, ,1.9, ,334, ,22.7, 
2,FivePoints,San Joaquin Valley,9/30/2018,1700,273,0.15, ,0.00, ,174, ,1.3, ,26.2, ,39, ,11.0, ,2.0, ,306, ,22.8, 
2,FivePoints,San Joaquin Valley,9/30/2018,1800,273,0.08, ,0.00, ,13, ,1.4, ,24.4, ,45, ,11.8, ,2.9, ,3, ,22.9, 
2,FivePoints,San Joaquin Valley,9/30/2018,1900,273,0.05, ,0.00, ,0, ,1.3, ,23.4, ,47, ,11.4, ,1.9, ,18, ,23.0, 
2,FivePoints,San Joaquin Valley,9/30/2018,2000,273,0.03, ,0.00, ,0, ,1.3, ,22.5, ,49, ,11.1, ,1.0, ,3, ,23.0, 
2,FivePoints,San Joaquin Valley,9/30/2018,2100,273,0.02, ,0.00, ,0, ,1.4, ,21.1, ,54, ,11.4, ,0.9, ,236, ,23.0, 
2,FivePoints,San Joaquin Valley,9/30/2018,2200,273,0.02, ,0.00, ,0, ,1.3, ,19.2, ,59, ,10.9, ,1.2, ,224, ,23.0, 
2,FivePoints,San Joaquin Valley,9/30/2018,2300,273,0.01, ,0.00, ,0, ,1.3, ,17.8, ,63, ,10.7, ,1.3, ,228, ,23.0, 
2,FivePoints,San Joaquin Valley,9/30/2018,2400,273,0.00, ,0.00, ,0, ,1.2, ,16.6, ,65, ,10.0, ,0.6, ,233, ,22.9, 
39,Parlier,San Joaquin Valley,6/1/2018,0100,152,0.01, ,0.00, ,0, ,1.0, ,14.0, ,62, ,6.7, ,3.4, ,333, ,23.2, 
39,Parlier,San Joaquin Valley,6/1/2018,0200,152,0.00, ,0.00, ,0, ,1.0, ,12.7, ,67, ,6.8, ,2.4, ,339, ,22.8, 
39,Parlier,San Joaquin Valley,6/1/2018,0300,152,0.00, ,0.00, ,0, ,1.0, ,11.8, ,72, ,7.0, ,2.1, ,336, ,22.4, 
39,Parlier,San Joaquin Valley,6/1/2018,0400,152,0.00, ,0.00, ,0, ,1.0, ,11.1, ,76, ,7.1, ,1.6, ,350, ,22.0, 
39,Parlier,San Joaquin Valley,6/1/2018,0500,152,0.00, ,0.00, ,5, ,1.0, ,10.1, ,82, ,7.3, ,0.8, ,344, ,21.7, 
39,Parlier,San Joaquin Valley,6/1/2018,0600,152,0.02, ,0.00, ,110, ,1.0, ,11.5, ,77, ,7.6, ,0.7, ,48, ,21.3, 
39,Parlier,San Joaquin Valley,6/1/2018,0700,152,0.17, ,0.00, ,314, ,1.1, ,13.5, ,68, ,7.7, ,1.0, ,346, ,21.0, 
39,Parlier,San Joaquin Valley,6/1/2018,0800,152,0.29, ,0.00, ,533, ,1.1, ,15.4, ,62, ,8.1, ,1.4, ,139, ,20.9, 
39,Parlier,San Joaquin Valley,6/1/2018,0900,152,0.43, ,0.00, ,724, ,1.1, ,17.0, ,59, ,8.8, ,1.6, ,134, ,21.0, 
39,Parlier,San Joaquin Valley,6/1/2018,1000,152,0.56, ,0.00, ,873, ,1.2, ,18.8, ,54, ,9.2, ,1.4, ,176, ,21.4, 
39,Parlier,San Joaquin Valley,6/1/2018,1100,152,0.66, ,0.00, ,973, ,1.2, ,20.8, ,49, ,9.6, ,1.7, ,153, ,21.9, 
39,Parlier,San Joaquin Valley,6/1/2018,1200,152,0.72, ,0.00, ,1018, ,1.2, ,22.7, ,42, ,9.2, ,1.7, ,177, ,22.3, 
39,Parlier,San Joaquin Valley,6/1/2018,1300,152,0.75, ,0.00, ,1009, ,1.1, ,24.9, ,34, ,7.9, ,2.0, ,315, ,22.8, 
39,Parlier,San Joaquin Valley,6/1/2018,1400,152,0.76, ,0.00, ,954, ,1.0, ,26.2, ,31, ,7.6, ,2.9, ,286, ,23.6, 
39,Parlier,San Joaquin Valley,6/1/2018,1500,152,0.68, ,0.00, ,842, ,1.0, ,27.3, ,27, ,6.6, ,3.0, ,335, ,24.5, 
39,Parlier,San Joaquin Valley,6/1/2018,1600,152,0.56, ,0.00, ,684, ,1.0, ,27.8, ,26, ,6.5, ,3.2, ,326, ,25.3, 
39,Parlier,San Joaquin Valley,6/1/2018,1700,152,0.45, ,0.00, ,485, ,1.0, ,28.1, ,26, ,6.8, ,3.5, ,333, ,25.8, 
39,Parlier,San Joaquin Valley,6/1/2018,1800,152,0.28, ,0.00, ,264, ,1.0, ,27.9, ,28, ,7.5, ,2.9, ,326, ,26.0, 
39,Parlier,San Joaquin Valley,6/1/2018,1900,152,0.13, ,0.00, ,78, ,1.1, ,26.6, ,31, ,8.2, ,2.2, ,304, ,26.0, 
39,Parlier,San Joaquin Valley,6/1/2018,2000,152,0.03, ,0.00, ,2, ,1.2, ,23.3, ,43, ,9.9, ,1.4, ,271, ,25.8, 
39,Parlier,San Joaquin Valley,6/1/2018,2100,152,0.01, ,0.00, ,0, ,1.2, ,21.1, ,50, ,10.1, ,0.9, ,294, ,25.5, 
39,Parlier,San Joaquin Valley,6/1/2018,2200,152,0.00, ,0.00, ,0, ,1.3, ,18.4, ,64, ,11.4, ,0.5, ,347, ,25.0, 
39,Parlier,San Joaquin Valley,6/1/2018,2300,152,0.00, ,0.00, ,0, ,1.4, ,17.3, ,73, ,12.4, ,0.6, ,347, ,24.6, 
39,Parlier,San Joaquin Valley,6/1/2018,2400,152,0.00, ,0.00, ,0, ,1.4, ,16.4, ,77, ,12.5, ,0.6, ,156, ,24.2, 
39,Parlier,San Joaquin Valley,6/2/2018,0100,153,0.00, ,0.00, ,0, ,1.4, ,15.5, ,80, ,12.1, ,0.8, ,50, ,23.7, 
39,Parlier,San Joaquin Valley,6/2/2018,0200,153,0.00, ,0.00, ,0, ,1.4, ,14.7, ,84, ,12.1, ,0.7, ,124, ,23.3, 
39,Parlier,San Joaquin Valley,6/2/2018,0300,153,0.00, ,0.00, ,0, ,1.4, ,14.0, ,85, ,11.5, ,0.8, ,86, ,23.0, 
39,Parlier,San Joaquin Valley,6/2/2018,0400,153,0.00, ,0.00, ,0, ,1.3, ,14.2, ,80, ,10.8, ,0.9, ,81, ,22.6, 
39,Parlier,San Joaquin Valley,6/2/2018,0500,153,0.00, ,0.00, ,6, ,1.3, ,13.6, ,83, ,10.8, ,0.7, ,141, ,22.3, 
39,Parlier,San Joaquin Valley,6/2/2018,0600,153,0.04, ,0.00, ,108, ,1.3, ,15.4, ,72, ,10.5, ,1.5, ,128, ,22.0, 
39,Parlier,San Joaquin Valley,6/2/2018,0700,153,0.21, ,0.00, ,308, ,1.3, ,18.3, ,61, ,10.7, ,2.4, ,130, ,21.7, 
39,Parlier,San Joaquin Valley,6/2/2018,0800,153,0.36, ,0.00, ,524, ,1.3, ,21.3, ,49, ,10.3, ,2.9, ,141, ,21.6, 
39,Parlier,San Joaquin Valley,6/2/2018,0900,153,0.52, ,0.00, ,715, ,1.3, ,23.7, ,45, ,10.9, ,2.5, ,156, ,21.7, 
39,Parlier,San Joaquin Valley,6/2/2018,1000,153,0.64, ,0.00, ,863, ,1.3, ,25.5, ,41, ,11.2, ,2.1, ,146, ,22.1, 
39,Parlier,San Joaquin Valley,6/2/2018,1100,153,0.74, ,0.00, ,964, ,1.3, ,27.2, ,37, ,11.3, ,2.1, ,200, ,22.6, 
39,Parlier,San Joaquin Valley,6/2/2018,1200,153,0.79, ,0.00, ,1012, ,1.3, ,28.5, ,34, ,11.3, ,1.8, ,214, ,23.0, 
39,Parlier,San Joaquin Valley,6/2/2018,1300,153,0.82, ,0.00, ,1004, ,1.3, ,30.6, ,30, ,10.9, ,2.0, ,317, ,23.6, 
39,Parlier,San Joaquin Valley,6/2/2018,1400,153,0.78, ,0.00, ,948, ,1.3, ,31.9, ,27, ,10.6, ,2.0, ,349, ,24.5, 
39,Parlier,San Joaquin Valley,6/2/2018,1500,153,0.70, ,0.00, ,835, ,1.3, ,33.0, ,26, ,10.7, ,2.2, ,334, ,25.5, 
39,Parlier,San Joaquin Valley,6/2/2018,1600,153,0.57, ,0.00, ,674, ,1.4, ,33.5, ,26, ,11.5, ,2.3, ,284, ,26.3, 
39,Parlier,San Joaquin Valley,6/2/2018,1700,153,0.45, ,0.00, ,479, ,1.4, ,33.7, ,26, ,11.8, ,2.5, ,278, ,26.9, 
39,Parlier,San Joaquin Valley,6/2/2018,1800,153,0.30, ,0.00, ,264, ,1.4, ,33.3, ,28, ,12.1, ,2.7, ,255, ,27.2, 
39,Parlier,San Joaquin Valley,6/2/2018,1900,153,0.09, ,0.00, ,79, ,1.5, ,31.2, ,33, ,12.8, ,1.9, ,267, ,27.2, 
39,Parlier,San Joaquin Valley,6/2/2018,2000,153,0.05, ,0.00, ,2, ,1.4, ,28.0, ,36, ,11.5, ,1.6, ,287, ,27.1, 
39,Parlier,San Joaquin Valley,6/2/2018,2100,153,0.03, ,0.00, ,0, ,1.4, ,25.6, ,43, ,12.0, ,1.4, ,354, ,26.7, 
39,Parlier,San Joaquin Valley,6/2/2018,2200,153,0.01, ,0.00, ,0, ,1.6, ,22.5, ,57, ,13.6, ,1.0, ,30, ,26.3, 
39,Parlier,San Joaquin Valley,6/2/2018,2300,153,0.00, ,0.00, ,0, ,1.7, ,20.5, ,69, ,14.6, ,0.8, ,138, ,25.9, 
39,Parlier,San Joaquin Valley,6/2/2018,2400,153,0.00, ,0.00, ,0, ,1.7, ,19.4, ,74, ,14.6, ,0.8, ,144, ,25.5, 
39,Parlier,San Joaquin Valley,6/3/2018,0100,154,0.00, ,0.00, ,0, ,1.6, ,18.3, ,78, ,14.3, ,0.7, ,95, ,25.0, 
39,Parlier,San Joaquin Valley,6/3/2018,0200,154,0.00, ,0.00, ,0, ,1.7, ,17.6, ,82, ,14.5, ,1.1, ,75, ,24.6, 
39,Parlier,San Joaquin Valley,6/3/2018,0300,154,0.00, ,0.00, ,0, ,1.6, ,18.0, ,79, ,14.3, ,1.0, ,77, ,24.2, 
39,Parlier,San Joaquin Valley,6/3/2018,0400,154,0.00, ,0.00, ,0, ,1.6, ,16.6, ,85, ,14.1, ,0.7, ,57, ,23.9, 
39,Parlier,San Joaquin Valley,6/3/2018,0500,154,0.00, ,0.00, ,6, ,1.5, ,16.7, ,80, ,13.3, ,0.9, ,59, ,23.6, 
39,Parlier,San Joaquin Valley,6/3/2018,0600,154,0.03, ,0.00, ,110, ,1.6, ,18.5, ,74, ,13.8, ,0.6, ,99, ,23.2, 
39,Parlier,San Joaquin Valley,6/3/2018,0700,154,0.22, ,0.00, ,311, ,1.6, ,23.0, ,57, ,13.9, ,1.4, ,122, ,23.0, 
