Lat,Lon,City,Type,Year,Month,Date,Count
36.3046650245559,-119.327019032216,VISALIA,WNVPools,2010,8,2010-08-01,1
36.3046650245559,-119.327019032216,VISALIA,WNVPools,2008,8,2008-08-01,1
36.3046650245559,-119.327019032216,VISALIA,WNVPools,2015,8,2015-08-01,1
36.3046650245559,-119.327019032216,VISALIA,WNVPools,2014,7,2014-07-01,1
36.3046650245559,-119.327019032216,VISALIA,WNVPools,2015,9,2015-09-01,1
36.3046650245559,-119.327019032216,VISALIA,WNVPools,2019,8,2019-08-01,1
36.3046650245559,-119.327019032216,VISALIA,WNVPools,2014,6,2014-06-01,1
36.3046650245559,-119.327019032216,VISALIA,WNVPools,2005,7,2005-07-01,1
36.39235285883,-119.21414500247,IVANHOE,WNVPools,2014,8,2014-08-01,3
36.39235285883,-119.21414500247,IVANHOE,WNVPools,2015,7,2015-07-01,1
36.39235285883,-119.21414500247,IVANHOE,WNVPools,2019,8,2019-08-01,1
36.39235285883,-119.21414500247,IVANHOE,WNVPools,2009,8,2009-08-01,1
36.39235285883,-119.21414500247,IVANHOE,WNVPools,2012,7,2012-07-01,1
36.39235285883,-119.21414500247,IVANHOE,WNVPools,2012,10,2012-10-01,1
36.39235285883,-119.21414500247,IVANHOE,WNVPools,2012,8,2012-08-01,3
36.39235285883,-119.21414500247,IVANHOE,WNVPools,2010,8,2010-08-01,3
36.39235285883,-119.21414500247,IVANHOE,WNVPools,2019,9,2019-09-01,1
36.39235285883,-119.21414500247,IVANHOE,WNVPools,2019,7,2019-07-01,1
36.39235285883,-119.21414500247,IVANHOE,WNVPools,2016,7,2016-07-01,1
36.3078346475439,-119.791834566795,LEMOORE,WNVPools,2009,8,2009-08-01,1
36.3078346475439,-119.791834566795,LEMOORE,WNVPools,2010,7,2010-07-01,1
36.3078346475439,-119.791834566795,LEMOORE,WNVPools,2006,9,2006-09-01,1
36.3078346475439,-119.791834566795,LEMOORE,WNVPools,2012,9,2012-09-01,1
36.3078346475439,-119.791834566795,LEMOORE,WNVPools,2014,8,2014-08-01,1
36.3078346475439,-119.791834566795,LEMOORE,WNVPools,2012,8,2012-08-01,1
36.3078346475439,-119.791834566795,LEMOORE,WNVPools,2014,7,2014-07-01,3
36.3078346475439,-119.791834566795,LEMOORE,WNVPools,2015,7,2015-07-01,1
36.3078346475439,-119.791834566795,LEMOORE,WNVPools,2013,8,2013-08-01,1
36.3078346475439,-119.791834566795,LEMOORE,WNVPools,2013,7,2013-07-01,1
36.3078346475439,-119.791834566795,LEMOORE,WNVPools,2011,9,2011-09-01,1
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2014,7,2014-07-01,7
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2012,8,2012-08-01,7
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2015,7,2015-07-01,6
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2013,8,2013-08-01,11
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2016,7,2016-07-01,6
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2016,8,2016-08-01,6
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2017,8,2017-08-01,9
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2014,8,2014-08-01,9
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2020,9,2020-09-01,1
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2018,8,2018-08-01,6
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2020,8,2020-08-01,3
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2013,7,2013-07-01,8
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2017,9,2017-09-01,1
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2015,8,2015-08-01,7
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2019,9,2019-09-01,3
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2019,8,2019-08-01,1
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2014,9,2014-09-01,1
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2012,7,2012-07-01,1
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2018,7,2018-07-01,1
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2018,9,2018-09-01,3
38.8824992448596,-121.969505429137,DUNNIGAN,WNVPools,2013,6,2013-06-01,1
34.1872056435854,-118.553350766161,LOS ANGELES,WNVPools,2016,8,2016-08-01,1
34.1872056435854,-118.553350766161,LOS ANGELES,WNVPools,2018,9,2018-09-01,1
34.1872056435854,-118.553350766161,LOS ANGELES,WNVPools,2013,8,2013-08-01,2
34.1872056435854,-118.553350766161,LOS ANGELES,WNVPools,2014,9,2014-09-01,1
34.1872056435854,-118.553350766161,LOS ANGELES,WNVPools,2014,8,2014-08-01,1
34.1872056435854,-118.553350766161,LOS ANGELES,WNVPools,2016,7,2016-07-01,1
34.1872056435854,-118.553350766161,LOS ANGELES,WNVPools,2014,10,2014-10-01,1
34.1872056435854,-118.553350766161,LOS ANGELES,WNVPools,2017,9,2017-09-01,1
34.1872056435854,-118.553350766161,LOS ANGELES,WNVPools,2014,7,2014-07-01,1
34.1872056435854,-118.553350766161,LOS ANGELES,WNVPools,2019,8,2019-08-01,1
34.1872056435854,-118.553350766161,LOS ANGELES,WNVPools,2015,9,2015-09-01,1
34.1872056435854,-118.553350766161,LOS ANGELES,WNVPools,2017,8,2017-08-01,1
34.1872056435854,-118.553350766161,LOS ANGELES,WNVPools,2019,9,2019-09-01,1
34.1872056435854,-118.553350766161,LOS ANGELES,WNVPools,2013,9,2013-09-01,1
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2020,9,2020-09-01,9
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2018,9,2018-09-01,6
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2016,7,2016-07-01,5
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2015,9,2015-09-01,1
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2012,9,2012-09-01,3
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2014,8,2014-08-01,1
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2019,8,2019-08-01,6
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2018,8,2018-08-01,4
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2016,6,2016-06-01,2
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2018,10,2018-10-01,3
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2017,8,2017-08-01,2
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2014,9,2014-09-01,1
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2016,8,2016-08-01,6
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2018,7,2018-07-01,4
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2017,9,2017-09-01,2
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2015,7,2015-07-01,1
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2013,8,2013-08-01,1
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2018,6,2018-06-01,1
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2009,7,2009-07-01,1
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2014,7,2014-07-01,4
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2012,8,2012-08-01,2
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2016,9,2016-09-01,2
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2020,8,2020-08-01,1
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2020,10,2020-10-01,1
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2019,6,2019-06-01,1
38.1036738249039,-121.411968751588,SAN JOAQUIN,WNVPools,2012,7,2012-07-01,1
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2010,8,2010-08-01,10
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2018,7,2018-07-01,27
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2020,8,2020-08-01,3
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2013,7,2013-07-01,15
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2014,7,2014-07-01,12
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2018,8,2018-08-01,6
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2011,9,2011-09-01,1
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2009,8,2009-08-01,3
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2010,7,2010-07-01,2
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2016,7,2016-07-01,2
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2011,8,2011-08-01,9
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2019,8,2019-08-01,4
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2013,6,2013-06-01,2
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2012,7,2012-07-01,12
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2013,8,2013-08-01,4
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2017,8,2017-08-01,6
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2014,8,2014-08-01,2
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2019,7,2019-07-01,1
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2011,7,2011-07-01,2
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2008,7,2008-07-01,1
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2013,9,2013-09-01,1
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2012,8,2012-08-01,2
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2015,7,2015-07-01,3
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2017,7,2017-07-01,3
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2019,9,2019-09-01,1
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2017,9,2017-09-01,1
38.7744404346892,-121.467374900899,ROSEVILLE,WNVPools,2016,9,2016-09-01,1
37.5953771682246,-121.215243631954,GRAYSON,WNVPools,2014,8,2014-08-01,2
37.5953771682246,-121.215243631954,GRAYSON,WNVPools,2012,9,2012-09-01,3
37.5953771682246,-121.215243631954,GRAYSON,WNVPools,2013,7,2013-07-01,1
37.5953771682246,-121.215243631954,GRAYSON,WNVPools,2018,7,2018-07-01,1
37.5953771682246,-121.215243631954,GRAYSON,WNVPools,2012,8,2012-08-01,3
37.5953771682246,-121.215243631954,GRAYSON,WNVPools,2019,9,2019-09-01,3
37.5953771682246,-121.215243631954,GRAYSON,WNVPools,2020,6,2020-06-01,1
37.5953771682246,-121.215243631954,GRAYSON,WNVPools,2018,8,2018-08-01,2
37.5953771682246,-121.215243631954,GRAYSON,WNVPools,2014,7,2014-07-01,1
37.5953771682246,-121.215243631954,GRAYSON,WNVPools,2013,8,2013-08-01,1
37.5953771682246,-121.215243631954,GRAYSON,WNVPools,2017,8,2017-08-01,1
37.5953771682246,-121.215243631954,GRAYSON,WNVPools,2015,9,2015-09-01,1
37.5953771682246,-121.215243631954,GRAYSON,WNVPools,2012,7,2012-07-01,1
37.5953771682246,-121.215243631954,GRAYSON,WNVPools,2016,7,2016-07-01,1
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2012,8,2012-08-01,3
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2011,8,2011-08-01,7
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2017,7,2017-07-01,7
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2016,7,2016-07-01,2
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2017,8,2017-08-01,9
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2014,8,2014-08-01,11
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2012,7,2012-07-01,3
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2012,10,2012-10-01,2
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2015,10,2015-10-01,8
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2016,9,2016-09-01,3
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2016,8,2016-08-01,2
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2013,8,2013-08-01,2
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2015,9,2015-09-01,6
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2017,10,2017-10-01,1
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2014,6,2014-06-01,3
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2014,9,2014-09-01,5
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2012,9,2012-09-01,1
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2016,6,2016-06-01,1
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2019,9,2019-09-01,1
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2014,7,2014-07-01,3
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2020,8,2020-08-01,1
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2016,5,2016-05-01,1
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2011,9,2011-09-01,2
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2020,9,2020-09-01,1
33.9414754054194,-117.968065872592,LA HABRA,WNVPools,2015,8,2015-08-01,1
35.5114542360489,-119.358298573216,SHAFTER,WNVPools,2012,9,2012-09-01,6
35.5114542360489,-119.358298573216,SHAFTER,WNVPools,2011,8,2011-08-01,2
35.5114542360489,-119.358298573216,SHAFTER,WNVPools,2013,8,2013-08-01,2
35.5114542360489,-119.358298573216,SHAFTER,WNVPools,2018,8,2018-08-01,1
35.5114542360489,-119.358298573216,SHAFTER,WNVPools,2019,8,2019-08-01,3
35.5114542360489,-119.358298573216,SHAFTER,WNVPools,2010,8,2010-08-01,2
35.5114542360489,-119.358298573216,SHAFTER,WNVPools,2012,8,2012-08-01,3
35.5114542360489,-119.358298573216,SHAFTER,WNVPools,2014,8,2014-08-01,1
35.5114542360489,-119.358298573216,SHAFTER,WNVPools,2015,8,2015-08-01,1
35.5114542360489,-119.358298573216,SHAFTER,WNVPools,2010,9,2010-09-01,4
35.5114542360489,-119.358298573216,SHAFTER,WNVPools,2016,9,2016-09-01,1
33.1740739857678,-115.615271567969,CALIPATRIA,WNVPools,2004,7,2004-07-01,3
33.1740739857678,-115.615271567969,CALIPATRIA,WNVPools,2005,9,2005-09-01,1
33.1740739857678,-115.615271567969,CALIPATRIA,WNVPools,2006,8,2006-08-01,1
33.1740739857678,-115.615271567969,CALIPATRIA,WNVPools,2003,8,2003-08-01,2
33.1740739857678,-115.615271567969,CALIPATRIA,WNVPools,2008,8,2008-08-01,2
33.1740739857678,-115.615271567969,CALIPATRIA,WNVPools,2003,9,2003-09-01,2
33.1740739857678,-115.615271567969,CALIPATRIA,WNVPools,2009,9,2009-09-01,1
33.1740739857678,-115.615271567969,CALIPATRIA,WNVPools,2005,5,2005-05-01,1
33.1740739857678,-115.615271567969,CALIPATRIA,WNVPools,2006,7,2006-07-01,2
33.1740739857678,-115.615271567969,CALIPATRIA,WNVPools,2004,6,2004-06-01,2
33.1740739857678,-115.615271567969,CALIPATRIA,WNVPools,2005,8,2005-08-01,1
33.1740739857678,-115.615271567969,CALIPATRIA,WNVPools,2009,7,2009-07-01,1
33.1740739857678,-115.615271567969,CALIPATRIA,WNVPools,2006,6,2006-06-01,2
36.3216306104289,-119.769118831292,LEMOORE,WNVPools,2015,9,2015-09-01,6
36.3216306104289,-119.769118831292,LEMOORE,WNVPools,2014,7,2014-07-01,4
36.3216306104289,-119.769118831292,LEMOORE,WNVPools,2015,8,2015-08-01,5
36.3216306104289,-119.769118831292,LEMOORE,WNVPools,2016,8,2016-08-01,4
36.3216306104289,-119.769118831292,LEMOORE,WNVPools,2015,7,2015-07-01,1
36.3216306104289,-119.769118831292,LEMOORE,WNVPools,2014,8,2014-08-01,2
36.3216306104289,-119.769118831292,LEMOORE,WNVPools,2015,5,2015-05-01,1
36.3216306104289,-119.769118831292,LEMOORE,WNVPools,2014,9,2014-09-01,1
36.3216306104289,-119.769118831292,LEMOORE,WNVPools,2020,8,2020-08-01,1
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2005,8,2005-08-01,1
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2011,8,2011-08-01,3
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2006,8,2006-08-01,5
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2012,7,2012-07-01,3
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2012,6,2012-06-01,8
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2012,8,2012-08-01,4
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2007,7,2007-07-01,1
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2017,6,2017-06-01,1
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2014,7,2014-07-01,2
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2010,9,2010-09-01,2
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2010,7,2010-07-01,5
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2012,5,2012-05-01,1
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2011,7,2011-07-01,1
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2019,7,2019-07-01,1
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2013,6,2013-06-01,1
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2007,8,2007-08-01,1
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2004,9,2004-09-01,1
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2011,9,2011-09-01,1
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2007,6,2007-06-01,2
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2005,7,2005-07-01,1
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2015,7,2015-07-01,2
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2004,8,2004-08-01,1
35.3543968799896,-119.077628743924,BAKERSFIELD,WNVPools,2006,7,2006-07-01,1
37.6760852551857,-121.273159586195,MANTECA,WNVPools,2018,7,2018-07-01,2
37.6760852551857,-121.273159586195,MANTECA,WNVPools,2017,9,2017-09-01,5
37.6760852551857,-121.273159586195,MANTECA,WNVPools,2014,10,2014-10-01,5
37.6760852551857,-121.273159586195,MANTECA,WNVPools,2018,8,2018-08-01,2
37.6760852551857,-121.273159586195,MANTECA,WNVPools,2008,7,2008-07-01,3
37.6760852551857,-121.273159586195,MANTECA,WNVPools,2019,8,2019-08-01,2
37.6760852551857,-121.273159586195,MANTECA,WNVPools,2019,9,2019-09-01,1
37.6760852551857,-121.273159586195,MANTECA,WNVPools,2012,9,2012-09-01,2
37.6760852551857,-121.273159586195,MANTECA,WNVPools,2017,7,2017-07-01,3
37.6760852551857,-121.273159586195,MANTECA,WNVPools,2016,8,2016-08-01,1
37.6760852551857,-121.273159586195,MANTECA,WNVPools,2017,8,2017-08-01,1
37.6760852551857,-121.273159586195,MANTECA,WNVPools,2018,9,2018-09-01,2
38.539306987619,-121.687124311714,DAVIS,WNVPools,2014,7,2014-07-01,10
38.539306987619,-121.687124311714,DAVIS,WNVPools,2017,7,2017-07-01,2
38.539306987619,-121.687124311714,DAVIS,WNVPools,2016,8,2016-08-01,5
38.539306987619,-121.687124311714,DAVIS,WNVPools,2014,8,2014-08-01,5
38.539306987619,-121.687124311714,DAVIS,WNVPools,2015,8,2015-08-01,6
38.539306987619,-121.687124311714,DAVIS,WNVPools,2014,6,2014-06-01,1
38.539306987619,-121.687124311714,DAVIS,WNVPools,2010,9,2010-09-01,3
38.539306987619,-121.687124311714,DAVIS,WNVPools,2015,7,2015-07-01,2
38.539306987619,-121.687124311714,DAVIS,WNVPools,2015,9,2015-09-01,3
38.539306987619,-121.687124311714,DAVIS,WNVPools,2020,9,2020-09-01,2
38.539306987619,-121.687124311714,DAVIS,WNVPools,2013,7,2013-07-01,4
38.539306987619,-121.687124311714,DAVIS,WNVPools,2020,8,2020-08-01,3
38.539306987619,-121.687124311714,DAVIS,WNVPools,2018,9,2018-09-01,1
38.539306987619,-121.687124311714,DAVIS,WNVPools,2013,6,2013-06-01,3
38.539306987619,-121.687124311714,DAVIS,WNVPools,2018,7,2018-07-01,5
38.539306987619,-121.687124311714,DAVIS,WNVPools,2017,10,2017-10-01,1
38.539306987619,-121.687124311714,DAVIS,WNVPools,2014,9,2014-09-01,1
38.539306987619,-121.687124311714,DAVIS,WNVPools,2012,8,2012-08-01,1
38.539306987619,-121.687124311714,DAVIS,WNVPools,2016,6,2016-06-01,2
38.539306987619,-121.687124311714,DAVIS,WNVPools,2012,9,2012-09-01,1
38.539306987619,-121.687124311714,DAVIS,WNVPools,2018,8,2018-08-01,1
38.539306987619,-121.687124311714,DAVIS,WNVPools,2017,9,2017-09-01,2
38.539306987619,-121.687124311714,DAVIS,WNVPools,2017,8,2017-08-01,1
38.539306987619,-121.687124311714,DAVIS,WNVPools,2010,10,2010-10-01,1
38.539306987619,-121.687124311714,DAVIS,WNVPools,2015,6,2015-06-01,1
38.539306987619,-121.687124311714,DAVIS,WNVPools,2016,7,2016-07-01,1
38.539306987619,-121.687124311714,DAVIS,WNVPools,2019,8,2019-08-01,1
38.539306987619,-121.687124311714,DAVIS,WNVPools,2016,9,2016-09-01,1
34.2653403759318,-118.606641231354,LOS ANGELES,WNVPools,2008,8,2008-08-01,1
34.2653403759318,-118.606641231354,LOS ANGELES,WNVPools,2005,7,2005-07-01,3
34.2653403759318,-118.606641231354,LOS ANGELES,WNVPools,2011,8,2011-08-01,3
34.2653403759318,-118.606641231354,LOS ANGELES,WNVPools,2006,5,2006-05-01,1
34.2653403759318,-118.606641231354,LOS ANGELES,WNVPools,2005,8,2005-08-01,4
34.2653403759318,-118.606641231354,LOS ANGELES,WNVPools,2012,10,2012-10-01,1
34.2653403759318,-118.606641231354,LOS ANGELES,WNVPools,2012,8,2012-08-01,1
34.2653403759318,-118.606641231354,LOS ANGELES,WNVPools,2012,9,2012-09-01,1
34.2653403759318,-118.606641231354,LOS ANGELES,WNVPools,2011,9,2011-09-01,1
35.2527685707694,-119.23630285631,BAKERSFIELD,WNVPools,2013,8,2013-08-01,1
35.2527685707694,-119.23630285631,BAKERSFIELD,WNVPools,2019,8,2019-08-01,1
35.2527685707694,-119.23630285631,BAKERSFIELD,WNVPools,2007,6,2007-06-01,1
35.2527685707694,-119.23630285631,BAKERSFIELD,WNVPools,2006,8,2006-08-01,2
35.2527685707694,-119.23630285631,BAKERSFIELD,WNVPools,2010,9,2010-09-01,2
35.2527685707694,-119.23630285631,BAKERSFIELD,WNVPools,2007,7,2007-07-01,3
35.2527685707694,-119.23630285631,BAKERSFIELD,WNVPools,2015,7,2015-07-01,2
35.2527685707694,-119.23630285631,BAKERSFIELD,WNVPools,2014,7,2014-07-01,1
35.2527685707694,-119.23630285631,BAKERSFIELD,WNVPools,2012,9,2012-09-01,1
35.2527685707694,-119.23630285631,BAKERSFIELD,WNVPools,2017,6,2017-06-01,1
35.2527685707694,-119.23630285631,BAKERSFIELD,WNVPools,2010,8,2010-08-01,3
35.2527685707694,-119.23630285631,BAKERSFIELD,WNVPools,2005,8,2005-08-01,1
38.4782357679077,-121.54331838878,SACRAMENTO,WNVPools,2015,8,2015-08-01,1
38.4782357679077,-121.54331838878,SACRAMENTO,WNVPools,2016,9,2016-09-01,1
38.4782357679077,-121.54331838878,SACRAMENTO,WNVPools,2014,9,2014-09-01,1
38.4782357679077,-121.54331838878,SACRAMENTO,WNVPools,2012,6,2012-06-01,2
38.4782357679077,-121.54331838878,SACRAMENTO,WNVPools,2014,7,2014-07-01,1
38.4782357679077,-121.54331838878,SACRAMENTO,WNVPools,2014,8,2014-08-01,1
38.4782357679077,-121.54331838878,SACRAMENTO,WNVPools,2018,8,2018-08-01,1
36.4076116480402,-119.846207462977,RIVERDALE,WNVPools,2015,6,2015-06-01,1
36.4076116480402,-119.846207462977,RIVERDALE,WNVPools,2016,8,2016-08-01,1
36.4076116480402,-119.846207462977,RIVERDALE,WNVPools,2015,8,2015-08-01,1
33.8127124725911,-117.768682459967,ORANGE,WNVPools,2013,6,2013-06-01,1
33.8127124725911,-117.768682459967,ORANGE,WNVPools,2015,9,2015-09-01,2
33.8127124725911,-117.768682459967,ORANGE,WNVPools,2016,9,2016-09-01,2
33.8127124725911,-117.768682459967,ORANGE,WNVPools,2014,10,2014-10-01,3
33.8127124725911,-117.768682459967,ORANGE,WNVPools,2015,10,2015-10-01,1
33.8127124725911,-117.768682459967,ORANGE,WNVPools,2014,9,2014-09-01,3
33.8127124725911,-117.768682459967,ORANGE,WNVPools,2012,10,2012-10-01,1
33.8127124725911,-117.768682459967,ORANGE,WNVPools,2016,8,2016-08-01,2
33.8127124725911,-117.768682459967,ORANGE,WNVPools,2015,11,2015-11-01,1
33.8127124725911,-117.768682459967,ORANGE,WNVPools,2014,8,2014-08-01,1
33.8127124725911,-117.768682459967,ORANGE,WNVPools,2009,5,2009-05-01,1
33.8127124725911,-117.768682459967,ORANGE,WNVPools,2012,9,2012-09-01,1
36.8113107741074,-120.358188456519,MADERA,WNVPools,2020,9,2020-09-01,2
36.8113107741074,-120.358188456519,MADERA,WNVPools,2020,8,2020-08-01,4
36.8113107741074,-120.358188456519,MADERA,WNVPools,2020,7,2020-07-01,1
36.8113107741074,-120.358188456519,MADERA,WNVPools,2019,8,2019-08-01,1
36.8113107741074,-120.358188456519,MADERA,WNVPools,2019,9,2019-09-01,1
36.2890273314244,-119.833616360749,LEMOORE,WNVPools,2016,9,2016-09-01,3
36.2890273314244,-119.833616360749,LEMOORE,WNVPools,2007,7,2007-07-01,1
36.2890273314244,-119.833616360749,LEMOORE,WNVPools,2009,8,2009-08-01,5
36.2890273314244,-119.833616360749,LEMOORE,WNVPools,2014,8,2014-08-01,3
36.2890273314244,-119.833616360749,LEMOORE,WNVPools,2009,9,2009-09-01,11
36.2890273314244,-119.833616360749,LEMOORE,WNVPools,2010,9,2010-09-01,4
36.2890273314244,-119.833616360749,LEMOORE,WNVPools,2020,7,2020-07-01,4
36.2890273314244,-119.833616360749,LEMOORE,WNVPools,2014,7,2014-07-01,5
36.2890273314244,-119.833616360749,LEMOORE,WNVPools,2010,7,2010-07-01,2
36.2890273314244,-119.833616360749,LEMOORE,WNVPools,2015,7,2015-07-01,2
36.2890273314244,-119.833616360749,LEMOORE,WNVPools,2019,7,2019-07-01,1
36.2890273314244,-119.833616360749,LEMOORE,WNVPools,2016,8,2016-08-01,1
36.2890273314244,-119.833616360749,LEMOORE,WNVPools,2019,8,2019-08-01,2
36.2890273314244,-119.833616360749,LEMOORE,WNVPools,2012,7,2012-07-01,1
36.2890273314244,-119.833616360749,LEMOORE,WNVPools,2020,8,2020-08-01,1
36.2890273314244,-119.833616360749,LEMOORE,WNVPools,2011,8,2011-08-01,1
36.2890273314244,-119.833616360749,LEMOORE,WNVPools,2017,7,2017-07-01,1
